machine_id,timestamp,pressure,temperature,vibration,pump_rpm
1,2024-01-01 00:01:06,123.0308831712168,177.5611828417236,0.02839924609385612,1483.451904536518
1,2024-01-01 00:01:07,123.6080097677739,179.8657208378137,0.0445866410070186,1483.777255164276
1,2024-01-01 00:01:08,123.3261054855769,181.4227481360999,0.1783848697615694,1484.094998446818
1,2024-01-01 00:01:09,122.86145690909,180.9262154022416,0.1580978656774314,1484.405062821703
1,2024-01-01 00:01:10,123.4031251848256,180.9653974845912,0.08580094174507093,1484.70737845594
1,2024-01-01 00:01:11,124.0295336984512,181.2361307218062,0.1057092653416326,1485.001877261717
1,2024-01-01 00:01:12,123.2803640536948,180.0886575909614,0.2306377194673763,1485.288492911736
1,2024-01-01 00:01:13,124.1180304041598,180.1973157074056,0.0217356868622147,1485.567160854151
1,2024-01-01 00:01:14,122.0629336253174,179.3823481045656,0.06689155707917402,1485.837818327104
1,2024-01-01 00:01:15,123.8205174153242,179.6839271439729,0.01697106855795342,1486.100404372866
1,2024-01-01 00:01:16,123.4895083880482,180.6157711497711,0.05446749917333497,1486.354859851559
1,2024-01-01 00:01:17,123.3325549290236,181.2038844371688,0.3011185291117515,1486.601127454481
1,2024-01-01 00:01:18,123.5636641914316,179.860553724319,0.05825204074517376,1486.839151717011
1,2024-01-01 00:01:19,122.5593724172853,179.5498107351486,0.04584286666024694,1487.0688790311
1,2024-01-01 00:01:20,123.478338333786,180.0005279588566,0.09504915371610881,1487.290257657345
1,2024-01-01 00:01:21,123.8013887930612,180.6012067489291,0.1047299511916575,1487.503237736645
1,2024-01-01 00:01:22,124.396075116496,178.5561451838664,0.2518012010058849,1487.707771301426
1,2024-01-01 00:01:23,123.4319224960652,177.7038190468627,0.2867460825977636,1487.903812286444
1,2024-01-01 00:01:24,123.320370842771,179.4494631505084,0.1966751246703937,1488.091316539166
1,2024-01-01 00:01:25,123.5069263300452,178.7792875740858,0.03364784563171572,1488.270241829706
1,2024-01-01 00:01:26,124.2483169648985,179.4918598023527,0.1289377308515334,1488.440547860342
1,2024-01-01 00:01:27,123.9874230773158,179.8522196811825,0.01197022260880996,1488.60219627459
1,2024-01-01 00:01:28,123.5902163528892,179.546751590977,0.1709333304038204,1488.755150665841
1,2024-01-01 00:01:29,124.1433932113907,181.4524675344707,0.05810429468292169,1488.899376585564
1,2024-01-01 00:01:30,123.9665722478977,180.3267447646023,0.1647930637766718,1489.034841551061
1,2024-01-01 00:01:31,124.4332377547066,180.3004743596108,0.2130756430906595,1489.161515052785
1,2024-01-01 00:01:32,123.6283752153015,180.6222071440434,0.01702209688232118,1489.27936856121
1,2024-01-01 00:01:33,123.845658856649,178.8611668822192,0.03323377104363159,1489.388375533258
1,2024-01-01 00:01:34,123.8431226741945,181.0391117874203,0.1852127871067193,1489.488511418278
1,2024-01-01 00:01:35,123.3367017789841,179.9242357134645,0.1547932863141652,1489.579753663569
1,2024-01-01 00:01:36,124.2453946441926,180.6704806172412,0.08932363464588859,1489.662081719468
1,2024-01-01 00:01:37,124.2563272542902,178.9281427669598,0.08848421346943364,1489.735477043973
1,2024-01-01 00:01:38,124.156408469655,178.4462412339839,0.01982540334665578,1489.799923106919
1,2024-01-01 00:01:39,124.0641945003771,180.817889658025,0.01084184480764333,1489.855405393703
1,2024-01-01 00:01:40,123.5010204579927,180.3764095260975,0.2250332792170404,1489.901911408553
1,2024-01-01 00:01:41,124.0251796413332,179.0979484456425,0.1168255564230652,1489.939430677341
1,2024-01-01 00:01:42,124.0905175475889,179.1303369187253,0.2026609338619709,1489.96795474994
1,2024-01-01 00:01:43,123.8866820639485,181.1254347844148,0.1329286782877193,1489.987477202133
1,2024-01-01 00:01:44,124.23269452784,178.8105881071327,0.00939593659908523,1489.997993637054
1,2024-01-01 00:01:45,124.5404477353997,181.642672953256,0.03646851877693396,1489.999501686182
1,2024-01-01 00:01:46,125.3061659081412,179.0993792653521,0.04413637584546865,1489.992001009873
1,2024-01-01 00:01:47,124.4745757742081,180.6383919256084,0.2034875078741973,1489.975493297437
1,2024-01-01 00:01:48,124.5398368093284,179.671381524251,0.03005288666912458,1489.949982266755
1,2024-01-01 00:01:49,124.3971718583434,180.6031874310823,0.03477631382022721,1489.915473663446
1,2024-01-01 00:01:50,123.4978985312852,179.4558859978858,0.1719045216213098,1489.87197525957
1,2024-01-01 00:01:51,124.4664703531634,179.8372070939277,0.116605722726886,1489.81949685188
1,2024-01-01 00:01:52,124.5318371305144,180.0409191753957,0.2338183776745341,1489.75805025961
1,2024-01-01 00:01:53,125.7548871974887,178.9978125442185,0.2295692114615065,1489.687649321821
1,2024-01-01 00:01:54,124.4481769990543,180.7408243454201,0.2444463196669198,1489.608309894278
1,2024-01-01 00:01:55,124.7157676060801,179.4867864335284,0.05590133759279619,1489.520049845882
1,2024-01-01 00:01:56,124.5678175511054,179.77140008466,0.03640481217379226,1489.422889054644
1,2024-01-01 00:01:57,124.0205549458166,179.0056506253915,0.2835015256774414,1489.316849403208
1,2024-01-01 00:01:58,125.1955649541658,177.4376663412047,0.06821920760665393,1489.201954773925
1,2024-01-01 00:01:59,125.0189167712777,179.8089722373998,0.1559709796540326,1489.078231043471
1,2024-01-01 00:02:00,125.0567981806897,182.4126154216129,0.09114695180602089,1488.945706077022
1,2024-01-01 00:02:01,124.2244538411981,180.784604287898,0.02059664486833194,1488.804409721976
1,2024-01-01 00:02:02,125.3979417063751,179.9807396202656,0.1436687421709358,1488.65437380123
1,2024-01-01 00:02:03,124.0125458812821,179.7371091707917,0.03114050271009387,1488.495632106015
1,2024-01-01 00:02:04,125.0233550064431,180.0224658928121,0.04615149801016707,1488.328220388287
1,2024-01-01 00:02:05,125.8411358572686,180.5471191151752,0.1643279083268343,1488.152176352669
1,2024-01-01 00:02:06,124.2661464048304,178.8191871846911,0.1321131134404095,1487.967539647965
1,2024-01-01 00:02:07,124.4932956116466,181.1143216946689,0.2698087527526968,1487.774351858228
1,2024-01-01 00:02:08,124.8408219495819,180.7153813154412,0.110280155214487,1487.572656493394
1,2024-01-01 00:02:09,124.5533306554847,180.7181857257079,0.2484312378085943,1487.362498979482
1,2024-01-01 00:02:10,124.0433279988108,180.4384757388097,0.03645917983212997,1487.143926648365
1,2024-01-01 00:02:11,124.8660500893726,180.019616657694,0.0003431904215256074,1486.916988727111
1,2024-01-01 00:02:12,124.3132419763671,180.6728612359668,0.1605547740344895,1486.681736326891
1,2024-01-01 00:02:13,125.0933303596671,180.5918141337414,0.1907838632907985,1486.438222431472
1,2024-01-01 00:02:14,124.4084762029748,179.645959289059,0.01662188404186312,1486.186501885284
1,2024-01-01 00:02:15,125.6543223963914,179.4263982271031,0.05823645802823083,1485.926631381064
1,2024-01-01 00:02:16,124.4984070017586,180.101856295262,0.008388067278331968,1485.658669447093
1,2024-01-01 00:02:17,124.7391918552159,181.5490201514952,0.05069362923481774,1485.382676434009
1,2024-01-01 00:02:18,125.3166796788361,178.7608929243461,0.1336955530304633,1485.098714501219
1,2024-01-01 00:02:19,124.3036958893988,178.5324747342476,0.0006344788491227365,1484.806847602896
1,2024-01-01 00:02:20,125.0415725914032,180.1647608412365,0.09283294470347304,1484.507141473579
1,2024-01-01 00:02:21,125.5896353044259,180.050887701856,0.2457539598406411,1484.199663613364
1,2024-01-01 00:02:22,124.1400495169397,180.1733416643704,0.0571964418397177,1483.884483272705
1,2024-01-01 00:02:23,125.0433404006865,180.2439531979085,0.04674792840071675,1483.561671436813
1,2024-01-01 00:02:24,125.0877016120577,179.7767977453652,0.2278366237635102,1483.231300809676
1,2024-01-01 00:02:26,124.3512689177643,178.3990960215235,0.05825635938452525,1482.54818249284
1,2024-01-01 00:02:27,124.3147620818227,179.1715029752198,0.01422363469213083,1482.195588655691
1,2024-01-01 00:02:28,125.2407092935777,179.896745239851,0.07721740123721128,1481.835743697746
1,2024-01-01 00:02:29,125.1324805017497,178.3568111888458,0.0365295306279517,1481.468728663627
1,2024-01-01 00:02:30,125.1129853512421,179.8241455955679,0.009060559379536244,1481.094626212804
1,2024-01-01 00:02:31,125.1642145228777,181.661470165728,0.1691670375950848,1480.713520600983
1,2024-01-01 00:02:32,124.653729955052,180.020886488296,0.01291663023884669,1480.32549766113
1,2024-01-01 00:02:33,125.112121192323,180.2307009057187,0.1120384927605251,1479.930644784136
1,2024-01-01 00:02:34,125.1442825130559,178.7398352348274,0.1485249358438933,1479.529050899138
1,2024-01-01 00:02:35,124.6418222294533,179.3836385919605,0.03256966124193037,1479.12080645349
1,2024-01-01 00:02:36,125.9326364602041,179.6248036196761,0.07898050255084606,1478.706003392389
1,2024-01-01 00:02:37,125.236916460157,179.6822849032438,0.07161160592892006,1478.284735138172
1,2024-01-01 00:02:38,124.404098549969,181.2816437950038,0.09747403282461546,1477.857096569271
1,2024-01-01 00:02:39,125.3272769305511,180.5576910607251,0.01262523452785442,1477.423183998848
1,2024-01-01 00:02:40,124.5104087226707,178.888542043063,0.001924296531552768,1476.9830951531
1,2024-01-01 00:02:41,125.3895410202731,180.246504778432,0.07197405530502494,1476.536929149252
1,2024-01-01 00:02:42,125.573045572848,180.4982217484968,0.04029686299646138,1476.084786473232
1,2024-01-01 00:02:43,124.5806558187529,181.1401490385213,0.2754539675655596,1475.626768957038
1,2024-01-01 00:02:44,125.4694346421307,181.5805406865684,0.0649160825382583,1475.162979755807
1,2024-01-01 00:02:45,125.1903873709146,178.9849058081721,0.1190727700715723,1474.693523324579
1,2024-01-01 00:02:46,125.3907784230785,179.1891424887897,0.04460641188646596,1474.218505394774
1,2024-01-01 00:02:47,125.9233978010184,178.7424221410854,0.0369575103771822,1473.738032950378
1,2024-01-01 00:02:48,124.8470622244499,179.765980140893,0.1479564758858906,1473.252214203847
1,2024-01-01 00:02:49,124.5871457042053,180.4663583744463,0.1067959840888384,1472.761158571736
1,2024-01-01 00:02:50,124.5130171814964,180.9873345165891,0.231420482736435,1472.264976650058
1,2024-01-01 00:02:51,124.5431335943021,179.9240489763575,0.02409466792882415,1471.763780189372
1,2024-01-01 00:02:52,124.9052566273384,179.6801524767451,0.07262609268731055,1471.257682069617
1,2024-01-01 00:02:53,125.1066573433426,180.1517579922487,0.1449369479629881,1470.746796274687
1,2024-01-01 00:02:54,125.0662065314955,179.16485709837,0.02630676838480361,1470.231237866763
1,2024-01-01 00:02:55,125.3327392570903,182.0895387216948,0.07372584708701754,1469.711122960396
1,2024-01-01 00:02:56,124.9164426763133,178.3923389728819,0.001393284235172362,1469.186568696353
1,2024-01-01 00:02:57,125.6270113853192,180.1847405788957,0.04604716090293566,1468.657693215241
1,2024-01-01 00:02:58,124.7577280357527,182.0236062192296,0.2720111547773135,1468.124615630893
1,2024-01-01 00:02:59,126.2394636503628,180.00679984456,0.05143182923363461,1467.587456003544
1,2024-01-01 00:03:00,125.1810469335103,179.8099609649985,0.04175229519670044,1467.046335312793
1,2024-01-01 00:03:01,124.4279813695318,179.6425545771896,0.07638200438987018,1466.50137543035
1,2024-01-01 00:03:02,124.3089746488414,179.8196083182376,0.1269539579830459,1465.952699092593
1,2024-01-01 00:03:03,125.0730329327753,181.3728484746765,0.08773614801266548,1465.400429872923
1,2024-01-01 00:03:04,124.7069575005922,177.7881380886705,0.07181378572825328,1464.844692153936
1,2024-01-01 00:03:05,125.1620989613064,181.5334337012963,0.05392136963206883,1464.285611099402
1,2024-01-01 00:03:06,125.0276463608227,178.5760428475498,0.3523613680051136,1463.723312626084
1,2024-01-01 00:03:07,124.7400623482663,179.7333476707656,0.107406515441376,1463.157923375373
1,2024-01-01 00:03:08,124.3380510799211,179.5707555797013,0.06249379584231937,1462.589570684768
1,2024-01-01 00:03:09,123.9885188436528,180.5885532697707,0.009468451966687238,1462.018382559198
1,2024-01-01 00:03:10,124.5067044317694,178.4018756481163,0.05936982730646206,1461.444487642191
1,2024-01-01 00:03:11,125.1417072911794,180.462172666082,0.03953262179321775,1460.8680151869
1,2024-01-01 00:03:12,124.8036289337393,182.0243096232869,0.1926143690922176,1460.289095026994
1,2024-01-01 00:03:13,124.0563167156796,178.6368259954072,0.3639588105802812,1459.707857547417
1,2024-01-01 00:03:14,124.7479122283494,180.1897061676104,0.3580394805293509,1459.124433655021
1,2024-01-01 00:03:15,124.8356495209101,179.3380178222034,0.07438172580152239,1458.538954749084
1,2024-01-01 00:03:16,124.1822664187132,180.425887206193,0.1645950281315563,1457.951552691719
1,2024-01-01 00:03:17,124.6817991171356,180.0191477774158,0.2348472047408394,1457.362359778168
1,2024-01-01 00:03:19,123.9935533919033,180.4878722848711,0.08567691093288131,1456.179132550293
1,2024-01-01 00:03:20,124.7232967640613,181.8043481097867,0.03654858355540716,1455.58536472352
1,2024-01-01 00:03:21,124.8037049988446,179.8090962082727,0.1635312610199145,1454.990338955645
1,2024-01-01 00:03:22,125.0432952288541,180.7197579421482,0.1478309401081395,1454.39418925893
1,2024-01-01 00:03:23,125.0066768811733,178.7067270421288,0.1454615579452012,1453.797049898773
1,2024-01-01 00:03:24,123.768498996908,179.043563623182,0.01658029762109102,1453.199055363461
1,2024-01-01 00:03:25,123.9655328109456,180.4724062778804,0.09394729142745105,1452.600340333888
1,2024-01-01 00:03:26,124.6686307299164,181.484116028536,0.07410958784632794,1452.001039653217
1,2024-01-01 00:03:28,124.6206502028145,179.6869419694768,0.1285277797691699,1450.801221340334
1,2024-01-01 00:03:29,126.2648424063652,179.9992914054233,0.1689080941366575,1450.200973932332
1,2024-01-01 00:03:30,124.598837939544,178.7495922660303,0.03845110175587383,1449.600681260793
1,2024-01-01 00:03:31,124.8556597601175,180.6045153263554,0.08070716377352077,1449.000478524196
1,2024-01-01 00:03:32,124.7389328643806,180.8823330623234,0.119676566984365,1448.400500900767
1,2024-01-01 00:03:33,124.561256034741,179.5479096671669,0.2789005157490086,1447.800883518031
1,2024-01-01 00:03:34,124.0511302368439,179.5299578522405,0.0068237214496128,1447.201761422381
1,2024-01-01 00:03:35,124.5610326253227,180.2658782296521,0.08375046348175583,1446.603269548658
1,2024-01-01 00:03:36,123.7674999939408,179.5632802639594,0.2784971154842932,1446.005542689765
1,2024-01-01 00:03:37,124.0074520804784,179.9338673853742,0.07226489566402128,1445.40871546631
1,2024-01-01 00:03:38,123.8547153969836,182.0997217891665,0.04866879065287755,1444.812922296281
1,2024-01-01 00:03:39,124.1094598812981,179.752974299254,0.2705794188843547,1444.218297364778
1,2024-01-01 00:03:40,125.1965704796069,179.6416598479788,0.3587934306469536,1443.624974593786
1,2024-01-01 00:03:41,123.0759226596654,179.3524581943648,0.126716156367255,1443.033087612019
1,2024-01-01 00:03:42,124.3225980574056,180.7441919714999,0.0008340440472105849,1442.442769724822
1,2024-01-01 00:03:43,123.1426243911617,179.8187758267819,0.1767769034697634,1441.854153884143
1,2024-01-01 00:03:44,123.6821354682701,179.3506269616786,0.2060104333454624,1441.267372658598
1,2024-01-01 00:03:45,124.4313035750841,181.321304032273,0.07798532092931287,1440.682558203606
1,2024-01-01 00:03:46,123.8873060930271,181.4196030045136,0.280322676081578,1440.09984223163
1,2024-01-01 00:03:47,123.2842456021984,179.3995764342613,0.06295584125358988,1439.519355982509
1,2024-01-01 00:03:48,123.4330353530112,178.1334600486394,0.04148722583865731,1438.941230193903
1,2024-01-01 00:03:49,124.097675853678,181.0075136898369,0.001283412123652475,1438.365595071847
1,2024-01-01 00:03:50,123.3595072742916,179.31537017424,0.2356322185688868,1437.792580261425
1,2024-01-01 00:03:51,123.7993606571833,180.7906255991628,0.2033359403565522,1437.222314817572
1,2024-01-01 00:03:52,123.679988575142,178.0298961822882,0.09162864597075987,1436.654927176009
1,2024-01-01 00:03:53,123.2971076909785,180.8925973382993,0.07567248845745254,1436.090545124314
1,2024-01-01 00:03:54,124.6602224687113,178.7888280707192,0.234455145985688,1435.529295773145
1,2024-01-01 00:03:55,123.8701933133343,180.7307641190665,0.1769189496761671,1434.971305527609
1,2024-01-01 00:03:56,122.5052902109698,180.0142730678364,0.2152631098833353,1434.416700058794
1,2024-01-01 00:03:57,123.5753642285435,179.0460605806034,0.05209534334367644,1433.865604275466
1,2024-01-01 00:03:58,123.1151708463602,179.5929636870732,0.2179913214063817,1433.318142295938
1,2024-01-01 00:03:59,123.8358628053327,180.6863184569567,0.01173459885877767,1432.774437420111
1,2024-01-01 00:04:00,122.9766265249212,180.1058944531152,0.2762846659436786,1432.234612101709
1,2024-01-01 00:04:01,123.2784218061921,180.5844129804725,0.1338101399597581,1431.6987879207
1,2024-01-01 00:04:02,123.5508528891571,181.9764405845155,0.08848384766334116,1431.167085555909
1,2024-01-01 00:04:03,123.693475906239,178.4357583882889,0.1048033220275565,1430.639624757844
1,2024-01-01 00:04:04,122.6223627817003,181.6172125749686,0.003781630131012317,1430.116524321723
1,2024-01-01 00:04:05,123.0168504724812,180.1043559375232,0.2314677341914305,1429.597902060718
1,2024-01-01 00:04:06,122.9078998138953,179.1012159516769,0.02464421480558536,1429.083874779423
1,2024-01-01 00:04:07,122.7796643828692,178.669686374261,0.3294334713229198,1428.574558247548
1,2024-01-01 00:04:08,123.9497017078047,179.810879609223,0.07394796877716887,1428.07006717384
1,2024-01-01 00:04:09,123.2298040298273,180.9216501119245,0.00862766295081947,1427.570515180254
1,2024-01-01 00:04:10,122.3569067521137,179.8724508796225,0.1613015102935347,1427.076014776362
1,2024-01-01 00:04:11,123.4060162264056,181.5111549302474,0.03160026978046662,1426.586677334009
1,2024-01-01 00:04:12,123.9676048739872,178.5488243099484,0.03143013453941915,1426.102613062235
1,2024-01-01 00:04:13,123.3819099872378,179.9879110521539,0.1637437758238654,1425.623930982451
1,2024-01-01 00:04:14,122.0648561033408,178.7476065555869,0.03507720386843975,1425.150738903887
1,2024-01-01 00:04:15,122.5410050448241,180.363631882625,0.1553165124625417,1424.683143399306
1,2024-01-01 00:04:16,123.3748800623847,180.8868873900973,0.1254093228150037,1424.221249781011
1,2024-01-01 00:04:17,122.3456177470082,179.5792382063189,0.2136743731870421,1423.765162077115
1,2024-01-01 00:04:18,122.8791199727752,177.3957861433729,0.0137559036217689,1423.314983008121
1,2024-01-01 00:04:19,123.0020190795736,180.1989481467965,0.1331654267307811,1422.870813963784
1,2024-01-01 00:04:20,122.1084668815383,180.4367385517335,0.1496448115380367,1422.432754980273
1,2024-01-01 00:04:21,122.4991420553145,180.4042947549617,0.04301913536074039,1422.000904717645
1,2024-01-01 00:04:22,120.864990537887,181.2357821918222,0.1139272331229162,1421.575360437624
1,2024-01-01 00:04:23,121.9299010527362,178.9289463203509,0.04376379483878057,1421.156217981692
1,2024-01-01 00:04:24,122.2720370113476,180.6802161054505,0.008973921529485554,1420.743571749509
1,2024-01-01 00:04:25,121.7304156395844,181.192507512478,0.07403403065014373,1420.337514677646
1,2024-01-01 00:04:26,123.1262633616906,178.2214124159935,0.04363455863850088,1419.938138218661
1,2024-01-01 00:04:27,121.5505062648813,180.319651825919,0.2993297670677608,1419.545532320496
1,2024-01-01 00:04:28,122.0008471721185,179.4958201689923,0.1681865610141588,1419.15978540622
1,2024-01-01 00:04:29,122.2413098583748,179.9184773268983,0.1394114977186223,1418.780984354117
1,2024-01-01 00:04:30,122.8514285586322,180.3476764835384,0.01982048833523209,1418.409214478117
1,2024-01-01 00:04:31,121.3674998922254,179.5127714358864,0.07855969541571327,1418.044559508581
1,2024-01-01 00:04:32,122.6214431475536,179.3242919208384,0.2037861022886212,1417.687101573444
1,2024-01-01 00:04:33,121.9992039170839,180.034152417488,0.1619604481913773,1417.336921179721
1,2024-01-01 00:04:34,121.457359569516,178.9127540611372,0.3032697959942921,1416.994097195367
1,2024-01-01 00:04:35,122.1329971359172,178.9141748711148,0.01519210780522993,1416.658706831525
1,2024-01-01 00:04:36,121.9551163670287,180.6793732829565,0.08976563708715703,1416.330825625128
1,2024-01-01 00:04:37,121.5089334583186,178.8512059648413,0.1449881836477973,1416.01052742189
1,2024-01-01 00:04:38,121.79721723333,180.6663125009092,0.01021851377519296,1415.697884359673
1,2024-01-01 00:04:39,121.5227572798296,180.4625912928539,0.05459559462791071,1415.392966852243
1,2024-01-01 00:04:40,121.725098926666,178.2741932712094,0.3139796898314917,1415.095843573408
1,2024-01-01 00:04:41,121.9521647674892,179.3224353476643,0.226782512934482,1414.806581441553
1,2024-01-01 00:04:42,122.3667047436687,181.1941094030474,0.1739071564950783,1414.525245604567
1,2024-01-01 00:04:43,120.9072279657427,179.0188344688603,0.1459652341522608,1414.251899425172
1,2024-01-01 00:04:44,122.544939017019,179.5355957376906,0.1168639109065051,1413.986604466652
1,2024-01-01 00:04:45,120.4545170555127,180.4620608932519,0.03048539318790465,1413.729420478988
1,2024-01-01 00:04:46,121.3066638352747,180.7833905092826,0.06864498740064229,1413.4804053854
1,2024-01-01 00:04:47,121.6285720207102,179.7484611139555,0.02785328706281084,1413.239615269301
1,2024-01-01 00:04:48,121.4266328122417,179.4024898053084,0.2263696520106826,1413.007104361669
1,2024-01-01 00:04:49,120.9263818380462,181.4223698616985,0.09084093489469694,1412.782925028828
1,2024-01-01 00:04:50,121.0851412963677,181.7388996637976,0.07629125598501629,1412.567127760659
1,2024-01-01 00:04:51,120.8940537395482,180.9788580507818,0.06454639799319635,1412.359761159226
1,2024-01-01 00:04:52,120.7971094451274,180.085318142565,0.2226084997386503,1412.160871927831
1,2024-01-01 00:04:53,121.4677212013,179.1917342783591,0.03127023158106118,1411.970504860493
1,2024-01-01 00:04:54,121.1724518294474,179.1695555934434,0.1809912232295873,1411.788702831863
1,2024-01-01 00:04:55,120.5984137294621,180.5225141052658,0.2290751784884471,1411.615506787565
1,2024-01-01 00:04:56,121.3454983248152,180.4183982208887,0.1582634052265043,1411.450955734974
1,2024-01-01 00:04:57,121.0000883488151,181.4015985929464,0.01894016043511023,1411.295086734434
